Q_2_2_1_zone;Q_3_1_4_Scolarite;Q_3_3_2_temps_communautes;Q_3_4_2_activites_professionnelles;Q_4_1_2_1_qui_habite;Q_4_4_1_participer_eglise;Q_4_4_1_participer_au_groupe_jeunes;Q_4_4_1_participe_groupe_femmes;Q_4_4_1_participer_syndicat;Q_4_4_1_participer_a_la_cooperation;Q_4_4_1_participer_a_la_communaute_associative;Q_4_4_1_participer_au_football_de_club;Q_4_5_1_revenu_travail_exterieur;Q_5_1_2_type_culture;Q_5_3_2_cueillette_produits_forestiers;Q_6_1_2_emploi_main_doeuvre;Q_6_1_4_2_Insecticides_chimiques;Q_6_1_4_2_defensifs_naturels;Q_6_1_4_3_herbicide;Q_6_2_1_Produits_chimiques;Q_6_2_1_2_pourquoi_nutiliser_plus_de_produits_chimiques;Q_6_3_1_entendu_parler_agroecologie;Q_6_3_1_3_Pratiquedelagroecologie;Q_6_3_1_3_1_quelle_culture_agroecologie;Q_6_3_1_3_2_depuis_quand_pratique_agroecologie;Q_7_1_1_2_Produits_commerciaux;Q_7_1_1_2_produitprincipal;Q_7_1_1_2_3_forme_commercialisation;Q_7_1_1_3_certification;Q_7_2_1_revenu_agricole_bon_mois;Q_7_2_2_revenu_agricole_mois_difficile;Q_7_4_1_Principales_difficultes_de_production;Q_7_4_1_1_autres_difficultes_de_production;Q_7_4_2_principales_difficultes_de_la_commercialisation;Q_7_5_1_2_credit;Q_7_6_1_Technique_dassistance_a_la_visite;Q_7_6_2_Douviennentlestechniciens;Q_7_6_3_frequence_visites;Q_8_1_2_titredubien;Q_8_1_4_enregistrement_environnemental_CAR;Q_8_1_5_annee_CAR;Q_8_4_1_nouvelles_terres;Q_8_4_1_3_annee_acquisition;Q_8_5_1_evenementdeterrain;Q_8_5_1_5_annee_vendu;Q_8_5_2_refu_proposition_achat_refuse;Q_8_5_2_1_annee_proposition_achat;Q_8_5_3_campagne_ne_vend_pas_ta_terre;Q_9_1_1_2_abandondelaculture;Q_9_1_1_3_pourquoi_abandonner;Q_9_2_1_nouvelles_activites;Q_9_2_1_2_quelles_nouvelles_activites;Q_9_3_1_Changement_du_climat;Q_9_3_1_4_assechement_source;Q_9_3_1_5_Sourcesdeauassechees;Q_9_4_1_Changement_apres_soja;Q_9_4_1_2_quand_changements;Q_9_4_1_3_quand_changements_lies_soja;Q_9_4_1_4_changements_positifs_soja;Q_9_4_1_5_changements_negatifs_soja;Q_9_4_2_atteint_pour_la_pulverisation_des_pesticides;Q_9_4_2_3_commentaire_pesticides_impactant;Q_9_4_2_4_problemes_sante_lies_pulverisations;Q_9_5_1_enfants_veulent_continuer_leur_activite_agricole;Q_9_5_1_2_quel_futur_veulent_pour_les_enfants;Q_9_5_2_quel_futur_5_ans;Q_9_6_1_situation_communautaire_sante;Q_9_6_1_situation_communaute_education;Q_9_6_1_situation_communaute_production_agricole;Q_9_6_1_situation_communaute_route_transport;Q_9_6_1_situation_communaute_liens_sociaux;Q_9_6_1_situation_communaute_relations_autres_acteurs_dont_soja;Q_9_6_1_situation_communaute_pouvoirs_publics;Q_9_6_2_changements_15ans_sante;Q_9_6_2_changements_15ans_education;Q_9_6_2_changements_15ans_production_agricole;Q_9_6_2_changements_15ans_transport_route;Q_9_6_2_changements_15ans_liens_sociaux;Q_9_6_2_changements_15ans_acteurs_exterieurs;Q_9_6_2_changements_15ans_pouvoirs_publics;Q_9_6_3_situation_agricole_familiale;Q_9_6_3_situation_communaute_si_continue;Q_9_6_3_situation_soja_si_continue
B3S?oRaimundo;Enseignementprimaireincomplet;Jesuisne(e)ici/j'aigrandiici/jesuisarrive(e)icipendantmonenfance(jusqu'al'agede18ans);"Participeauxactivitesagricolesdelafamille;Retraite";"Conjoint/partenaire/partenaire;Petit-enfant/petits-enfants";Participer;Participer;Participer;Non;Non;Participer;Participer;Personnenetravailleendehorsdulotissement;"Plantation;fermeproductiveouarriere-cour";Noix(babassu,andiroba,patauá,noixduBresil,muru-muru,etc.);Quelquesfoisparmois;Tousles2-3mois;Jamais;Jamais;Utilisation;;Non;;;;Farine;Farine;Ventelorsd'unefoiremunicipale;Non;Plusde1a3salairesminimums;Entre0,5et1salaireminimum;Manquedemain-d'œuvre;;Difficultesd'accesauxmarches;Autres;Non;;;Titredefinitif(INCRAouITERPA);Non;;Non;;non;;Non;;Non;Rizetharicots;Manquedesemencesaplanter;Non;;Augmentationdelatemperature(pluschaud);;;Ilnepeutpasdire;;;Ilnepeutpasdire;Aucun;Oui;N'affectepas;Iln'avaitpas;Oui;Qu'ilspoursuiventdesetudessuperieures;Jeveuxcontinuerarenforcerlesactivitesdulot;bon;bon;moyen;bon;bon;bon;bon;Amelioree;Amelioree;Amelioree;Amelioree;Amelioree;Amelioree;C'estlamemechose;Vousnesavezpas;Ilserenforcera;Ilserenforcera
B3S?oRaimundo;Enseignementprimaireincomplet;Entre15et30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Leadership;Non;Non;Participer;Non;Non;Participer;Personnenetravailleendehorsdulotissement;"Plantation;fermeproductiveouarriere-cour";Noix(babassu,andiroba,patauá,noixduBresil,muru-muru,etc.);Quelquesfoisparmois;1ou2foisparan;Jamais;Jamais;Utilisation;;Non;;;;Farine;Farine;echangecommunautaire,ventecommunautaire,ventesurlemarchedelaville;Non;Plusde1a3salairesminimums;Entre0,5et1salaireminimum;"Periodedesecheresse;autres";Manquedemanioc;"Difficultesd'accesauxmarches;Autres";Fleurd'amazone;Oui;Autres;Lorsquelebesoins'enfaitsentir;Titredefinitif(INCRAouITERPA);Oui,individuel;2016;;;;;;;Oui;Riz;Manquedevolonte;Oui;Banane;Augmentationdesprecipitations;Non;;Oui,jesaisqueçafaitmal;6ans;Elles'estdeveloppeeaucoursdesdixdernieresannees;Aucun;Aucun;Non;;Iln'avaitpas;Non;"Partiralarecherched'unemploienville;Alleral'universite";Jeveuxcontinuerarenforcerlesactivitesdulot;moyen;bon;bon;bon;bon;bon;moyen;Amelioree;Amelioree;;Amelioree;C'estlamemechose;C'estlamemechose;Amelioree;Ilserenforcera;Ilserenforcera;Vousnesavezpas
B3S?oRaimundo;Enseignementprimaireincomplet;De5a15ans;Participeauxactivitesagricolesdelafamille;"Fils,fille;beau-pere/belle-mereoubeau-pere/belle-mere;autreparent";Leadership;Non;Non;Leadership;Participer;Non;Leadership;Vousnesavezpas;"Plantation;fermeproductiveouarriere-cour";Jenecollectionnepas;Quelquesfoisparmois;Touslesmois;Jamais;Touslesmois;Utilisation;;Oui;Oui;L'arriere-courproductive;10ans;Farine;Farine;Venteauxintermediaires,Ventedanslesfoiresmunicipales;Non;Plusde1a3salairesminimums;Entre0,5et1salaireminimum;"Ressourcesfinancieres;Manquedemain-d'œuvre;Autres";;Difficultesd'accesauxmarches;PronafBAmazoniaFlorescer;Oui;Autres;Lorsquelebesoins'enfaitsentir;Titularisation;Non;;;;;;;;Oui;Riz;Parcequelesgrandsagriculteursplantentengrandesquantites;Non;;"Augmentationdelatemperature(pluschaude);Deplacementdelasaisondespluies";Non;;Non;;;Aucun;Aucun;Oui;N'affectepas;Iln'avaitpas;Oui;Qu'ilspoursuiventdesetudessuperieures;Autres;moyen;bon;;moyen;bon;bon;bon;Amelioree;Amelioree;C'estlamemechose;Amelioree;C'estlamemechose;C'estlamemechose;Amelioree;Lasituationvaempirer;Ilserenforcera;Lasituationvaempirer
B3S?oRaimundo;Jamaisetudie;Entre15et30ans;Participeauxactivitesagricolesdelafamille;Conjoint/partenaire/partenaire;Participer;Non;Non;Participer;Non;Non;Non;Vousnesavezpas;"Plantation;Legumes;Fermeproductiveouarriere-cour";Noix(babassu,andiroba,patauá,noixduBresil,muru-muru,etc.);Plusieursfoisparsemaine;Jamais;Jamais;Tousles2-3mois;Utilisation;;Non;;;;Banane,Farine;Farine;Ventelorsd'unefoiremunicipale;Non;Plusde1a3salairesminimums;Entre0,5et1salaireminimum;Autres;Beaucoupdesous-bois;Difficultesd'accesauxmarches;PronafB;Non;;;Autres;Oui,individuel;2018;;;;;Non;;Oui;Poivrenoir;Parcequ'ilyavaitbeaucoupdepeste;Non;;Augmentationdelatemperature(pluschaud);;;Ilnepeutpasdire;;;Ilnepeutpasdire;Aucun;Non;;Iln'avaitpas;Non;Partiralarecherched'unemploienville;Jeveuxcontinuerarenforcerlesactivitesdulot;mauvais;moyen;moyen;moyen;bon;bon;bon;Lasituationaempire;Amelioree;Amelioree;C'estlamemechose;C'estlamemechose;C'estlamemechose;C'estlamemechose;Lasituationvaempirer;Ilnechangerapas;Lasituationvaempirer
B3S?oRaimundo;Enseignementprimaireincomplet;Entre15et30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Non;Non;Participer;Non;Participer;Leadership;Personnenetravailleendehorsdulotissement;"Plantation;fermeproductiveouarriere-cour";Jenecollectionnepas;Plusieursfoisparsemaine;Tousles2-3mois;Jamais;Tousles2-3mois;Utilisation;;Non;;;;Farine;Farine;Ventelorsd'unefoiremunicipale;Non;Plusde1a3salairesminimums;Entre0,5et1salaireminimum;Periodedesecheresse;;Aucun;PronafB;Non;;;Titredefinitif(INCRAouITERPA);Oui,individuel;2018;Oui,jel'aireçud'uneinstitution(INCRA,autre);2018;;;;;Non;MaïsetrizHaricotsPoivrenoir;Parcequ'ilyavaitbeaucoupdepeste;Non;;Augmentationdesprecipitations;;;Oui,jepensequ'ilaapportedesameliorations;16ans;C'estcommeçadepuis15ans;Aucun;Aucun;Non;;Iln'avaitpas;Vousnesavezpas;"Partiralarecherched'unemploienville;Alleral'universite";"Jeveuxcontinuerarenforcerlesactivitesdulot;Autres";bon;bon;bon;moyen;bon;bon;moyen;Amelioree;Amelioree;Amelioree;Amelioree;C'estlamemechose;;Amelioree;Ilserenforcera;Ilserenforcera;Ilserenforcera
B3S?oRaimundo;Enseignementprimaireincomplet;Entre15et30ans;Participeauxactivitesagricolesdelafamille;Conjoint/partenaire/partenaire;Participer;Non;Non;Participer;Participer;Non;Non;Personnenetravailleendehorsdulotissement;"Plantation;fermeproductiveouarriere-cour";Jenecollectionnepas;Plusieursfoisparsemaine;Jamais;Jamais;Tousles2-3mois;Utilisation;;Non;;;;Farine;Farine;Venteauxintermediaires,Ventedanslesfoiresmunicipales;Non;Plusde1a3salairesminimums;Entre0,5et1salaireminimum;"Periodedesecheresse;Ressourcesfinancieres;Manquedemain-d'œuvre";;"Difficultesd'accesauxmarches;Autres";PronafB;Non;;;Titredefinitif(INCRAouITERPA);Oui,individuel;2017;;;;;Non;;Non;Pasteque,gerimum;Manquederessources;Non;;"Augmentationdelatemperature(pluschaude);Augmentationdesprecipitations";Non;;Ilnepeutpasdire;;;Aucun;Aucun;Non;;Iln'avaitpas;Non;"Sortiretchercherunemploienville;Alleral'universite;Autres";"Jeveuxcontinuerarenforcerlesactivitesdulot;Autres";bon;bon;moyen;bon;bon;bon;bon;Lasituationaempire;Amelioree;Lasituationaempire;C'estlamemechose;C'estlamemechose;C'estlamemechose;C'estlamemechose;Lasituationvaempirer;Lasituationvaempirer;Vousnesavezpas
B3S?oRaimundo;Enseignementprimaireincomplet;Entre15et30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Non;Non;Participer;Non;Non;Non;Personnenetravailleendehorsdulotissement;"Plantation;fermeproductiveouarriere-cour";Jenecollectionnepas;Quelquesfoisparmois;Jamais;Jamais;1ou2foisparan;Utilisation;;Non;;;;Farine;Farine;Ventelorsd'unefoiremunicipale;Non;Entre0,5et1salaireminimum;Jusqu'a0,5salaireminimum;Ressourcesfinancieres;;Aucun;Aucun;Non;;;Titularisation;Oui,individuel;2018;;;non;;Non;;Non;Riz;Pourquoiavez-vousdûdemanderdupoison?;Non;;;;;Ilnepeutpasdire;;;Ilnepeutpasdire;Aucun;Non;;Iln'avaitpas;Vousnesavezpas;"Partiralarecherched'unemploienville;Alleral'universite";Jeveuxcontinuerarenforcerlesactivitesdulot;mauvais;bon;moyen;bon;bon;bon;;Amelioree;Amelioree;C'estlamemechose;Amelioree;C'estlamemechose;C'estlamemechose;;Ilserenforcera;Ilserenforcera;Vousnesavezpas
B3S?oRaimundo;Enseignementprimaireincomplet;Plusde30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Non;Non;Participer;Non;Non;Participer;Personnenetravailleendehorsdulotissement;"Plantation;fermeproductiveouarriere-cour";;;Jamais;Jamais;Jamais;Jamaisutilise;;Non;;;;Farine;Farine;Ventelorsd'unefoiremunicipale;;Plusde1a3salairesminimums;Entre0,5et1salaireminimum;Aucun;;Difficultesd'accesauxmarches;Aucun;Non;;;Titredefinitif(INCRAouITERPA);Oui,individuel;2018;Oui,jel'aifait;2017;non;;Oui;2019;Oui;Riz;Beaucoupdepeste;Non;;Augmentationdelatemperature(pluschaud);;;Oui,jesaisqueçafaitmal;16ans;C'estcommeçadepuis15ans;Aucun;"Pertedeproduction;dommagesgenerauxal'environnement";Oui;"Lesparasitesenvahissentvoscultures;Malaise(forteodeur,mauxdetete,vomissements)";Iln'avaitpas;Vousnesavezpas;"Partiralarecherched'unemploienville;Alleral'universite";Jeveuxcontinuerarenforcerlesactivitesdulot;moyen;moyen;moyen;moyen;bon;bon;bon;Lasituationaempire;Amelioree;C'estlamemechose;Amelioree;C'estlamemechose;C'estlamemechose;C'estlamemechose;Lasituationvaempirer;Vousnesavezpas;Ilserenforcera
B3S?oRaimundo;Enseignementprimaireincomplet;Plusde30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Non;Non;Participer;Participer;Non;Non;Personnenetravailleendehorsdulotissement;Plantation;Jenecollectionnepas;;1ou2foisparan;Jamais;Jamais;Jamaisutilise;;Oui;Oui;Manioc;5ans;Banane,Farine;Farine;Ventelorsd'unefoiremunicipale;Non;Plusde1a3salairesminimums;Entre0,5et1salaireminimum;"Periodedesecheresse;Ressourcesfinancieres";;Difficultesd'accesauxmarches;Fleurd'amazone;Oui;Autres;Touslestroismois;Titredefinitif(INCRAouITERPA);Oui,individuel;2018;Non;;non;;Non;;Oui;;;Non;;Augmentationdelatemperature(pluschaud);Non;;Oui,jesaisqueçafaitmal;1an;Augmentationaucoursdes5dernieresannees;Ameliorationdel'accesauxintrantsagricoles(semences,produitschimiques,engrais);Aucun;Non;;Iln'avaitpas;Non;"Partiralarecherched'unemploienville;Alleral'universite";Jeveuxcontinuerarenforcerlesactivitesdulot;bon;bon;bon;bon;bon;bon;bon;Amelioree;Amelioree;Amelioree;Amelioree;Amelioree;Amelioree;C'estlamemechose;Ilserenforcera;Vousnesavezpas;Ilserenforcera
B3S?oRaimundo;Enseignementprimaireincomplet;Plusde30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Non;Non;Non;Participer;Non;Non;Personnenetravailleendehorsdulotissement;"Plantation;autresplantationsuniques(monoculture)";Jenecollectionnepas;;Jamais;Jamais;Jamais;Jamaisutilise;;Oui;Oui;Banane;30ans;Farine;Farine;Ventelorsd'unefoiremunicipale;Non;Entre0,5et1salaireminimum;Jusqu'a0,5salaireminimum;Periodedesecheresse;;Difficultesd'accesauxmarches;PronafA;Oui;Autres;Touslestroismois;Titredefinitif(INCRAouITERPA);Oui,individuel;2017;Non;;;;;;Non;Riz;Solfaible;Non;;Augmentationdesprecipitations;;;Non;;;Aucun;Aucun;Non;;Iln'avaitpas;Vousnesavezpas;"Partiralarecherched'unemploienville;Alleral'universite";Autres;mauvais;mauvais;bon;mauvais;bon;bon;mauvais;Lasituationaempire;Lasituationaempire;;Lasituationaempire;Amelioree;;Lasituationaempire;Lasituationvaempirer;Lasituationvaempirer;Ilserenforcera
B3S?oRaimundo;Diplomed'etudessecondaires;Jesuisne(e)ici/j'aigrandiici/jesuisarrive(e)icipendantmonenfance(jusqu'al'agede18ans);Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Non;Non;Participer;Participer;Participer;Non;Personnenetravailleendehorsdulotissement;"Plantation;fermeproductiveouarriere-cour";Jenecollectionnepas;;Jamais;Jamais;1ou2foisparan;Utilisation;;Non;;;;Banane,Farine;Farine;Ventelorsd'unefoiremunicipale;Non;Entre0,5et1salaireminimum;Jusqu'a0,5salaireminimum;Periodedesecheresse;;Aucun;Fleurd'amazone;Oui;Autres;Lorsquelebesoins'enfaitsentir;Titredefinitif(INCRAouITERPA);Non;;Non;;non;;Non;;Non;Rizetharicots;Parcequelaproductionachuteetquedenombreuxparasitesenvahissentlescultures;Oui;Bananeetpoivrenoir;"Augmentationdelatemperature(pluschaude);Moinsdepluie";;;Oui,jesaisqueçafaitmal;;;Aucun;Pertedeproduction;Non;;Iln'avaitpas;Vousnesavezpas;"Partiralarecherched'unemploienville;Alleral'universite";Autres;mauvais;mauvais;moyen;mauvais;bon;bon;moyen;C'estlamemechose;Amelioree;C'estlamemechose;Lasituationaempire;C'estlamemechose;C'estlamemechose;C'estlamemechose;Lasituationvaempirer;Vousnesavezpas;Vousnesavezpas
B2Trefle;Enseignementprimaireincomplet;Entre15et30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Participer;Participer;Participer;Non;Participer;Participer;Jusqu'aunsalaireminimum;"Plantation;fermeproductiveouarriere-cour";"Bois;noix(babassu,andiroba,patauá,noixduBresil,muru-muru,etc.)";;Jamais;1ou2foisparan;Jamais;Jamaisutilise;;Non;;;;;;;;Vousnesavezpas;Vousnesavezpas;"Ressourcesfinancieres;manqued'assistancetechnique;autres";Manquedeterres;Difficultesd'accesauxmarches;Aucun;Non;;;Titularisation;Non;;Non;;oui;1995;Non;;Oui;;;Non;;Augmentationdesprecipitations;Non;;Oui,jesaisqueçafaitmal;16ans;C'estcommeçadepuis15ans;Aucun;"Pertedeproduction;changementclimatique;dommagesgenerauxal'environnement";Oui;"Secheressedescultures;invasionderavageurs;malaise(forteodeur,mauxdetete,vomissements).";Maladiepulmonairechronique(asthme,tuberculose,bronchite,pneumonie)Autre;Non;;J'aimeraisdemenagerdansuneautrecommunauterurale;mauvais;mauvais;mauvais;mauvais;moyen;mauvais;mauvais;Lasituationaempire;Lasituationaempire;Lasituationaempire;Lasituationaempire;C'estlamemechose;Lasituationaempire;Lasituationaempire;Ilserenforcera;Vousnesavezpas;Lasituationvaempirer
B3S?oRaimundo;ecolesecondaireincomplete;Entre15et30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Non;Non;Participer;Non;Non;Participer;Vousnesavezpas;"Plantation;fermeproductiveouarriere-cour";Madere;;Jamais;Jamais;Tousles2-3mois;Utilisation;;Non;;;;Farine;Farine;Ventelorsd'unefoiremunicipale;Non;Entre0,5et1salaireminimum;Jusqu'a0,5salaireminimum;"Periodedesecheresse;autres";Distance;Autres;Fleurd'amazone;Non;;;Titredefinitif(INCRAouITERPA);Oui,individuel;2018;Non;;non;;Non;;Non;;;Non;;Augmentationdelatemperature(pluschaud);;;Oui,jesaisqueçafaitmal;16ans;C'estcommeçadepuis15ans;Ilnepeutpasdire;Aucun;Oui;Malaise(odeurforte,mauxdetete,vomissements);Iln'avaitpas;Vousnesavezpas;"Partiralarecherched'unemploienville;Alleral'universite";"Jeveuxcontinuerarenforcerlesactivitesdulot;Autres";moyen;bon;moyen;bon;bon;bon;moyen;C'estlamemechose;Amelioree;C'estlamemechose;Amelioree;C'estlamemechose;C'estlamemechose;Lasituationaempire;Ilnechangerapas;Ilserenforcera;Ilnechangerapas
M2Poteauaananas;Enseignementprimaireincomplet;Entre15et30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Non;Non;Participer;Participer;Non;Non;Personnenetravailleendehorsdulotissement;"Roça;Sitioouarriere-courproductive;Autresplantationsseules(monoculture)";"Fruits(açaí,buriti,bacaba,piquia,etc.);noix(babaçu,andiroba,patauá,castanha-do-pará,muru-muru,etc.)";Quelquesfoisparmois;Jamais;Jamais;1ou2foisparan;Utilisation;;Oui;Non;;;Ananas,Farine;Ananas;Venteauxintermediaires,Ventedanslesfoiresmunicipales;Non;Plusde1a3salairesminimums;Entre0,5et1salaireminimum;"Temperature;deplacementdelasaisondespluies;solsfragiles/degradation;ravageurs,maladies,insectes";;"Mauvaisetatdesroutes;difficultesd'accesauxmarches";Aucun;Oui;EMATER;Unefoisparan;Titredefinitif(INCRAouITERPA);Oui,individuel;2015;Non;;non;;Non;;Non;;;Non;;"Augmentationdelatemperature(pluschaude);Deplacementdelasaisondespluies";Non;;Oui,jesaisqueçafaitmal;5ans;Augmentationaucoursdes5dernieresannees;Aucun;"Degradationdelaqualitedel'eau(iguarap?,puits);Changementclimatique;Degradationgeneraledel'environnement";Oui;Malaise(odeurforte,mauxdetete,vomissements);Iln'avaitpas;Oui;Partiralarecherched'unemploienville;Jeveuxcontinuerarenforcerlesactivitesdulot;moyen;bon;moyen;moyen;bon;mauvais;mauvais;C'estlamemechose;Amelioree;C'estlamemechose;Lasituationaempire;C'estlamemechose;C'estlamemechose;C'estlamemechose;Ilnechangerapas;Ilnechangerapas;Ilserenforcera
M5Bonnechance(farine);Enseignementprimaireincomplet;Entre15et30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Leadership;Non;Non;Leadership;Non;Participer;Non;Personnenetravailleendehorsdulotissement;"Plantation;Legumes;Fermeproductiveouarriere-cour";Jenecollectionnepas;Plusieursfoisparsemaine;Jamais;Jamais;1ou2foisparan;Utilisation;;Non;;;;Farine;Farine;Venteauxintermediaires;Non;Entre0,5et1salaireminimum;Jusqu'a0,5salaireminimum;"Periodedesecheresse;Ressourcesfinancieres;Manquedemain-d'œuvre;Manqued'assistancetechnique";;"Mauvaisetatdesroutes;difficultesd'accesauxmarches";Autres;Non;;;Reçud'achat;Oui,collectif;;Oui,jel'aifait;2014;non;;Non;;Oui;Riz,piment,haricots;Leterrainn'estpasapproprie;Non;;"Augmentationdelatemperature(pluschaude);Augmentationdesprecipitations";Non;;Oui,jesaisqueçafaitmal;2ans;Augmentationaucoursdes5dernieresannees;Aucun;"Degradationdelaqualitedel'eau(iguarap?,puits);Changementclimatique;Degradationgeneraledel'environnement";Oui;"Lesparasitesenvahissentvoscultures;Malaise(forteodeur,mauxdetete,vomissements)";Iln'avaitpas;Non;"Partiralarecherched'unemploienville;Alleral'universite";Jeveuxcontinuerarenforcerlesactivitesdulot;moyen;bon;moyen;moyen;bon;mauvais;mauvais;Amelioree;Amelioree;Amelioree;Amelioree;Amelioree;Lasituationaempire;Lasituationaempire;Ilserenforcera;Ilserenforcera;Ilserenforcera
M5Bonnechance(farine);Enseignementprimaireincomplet;Plusde30ans;Retraite;Jevisseul;Participer;Non;Non;Non;Non;Non;Non;Personnenetravailleendehorsdulotissement;"Plantation;Legumes;Fermeproductiveouarriere-cour";Jenecollectionnepas;;Jamais;;;Jamaisutilise;;Non;;;;;;;;Vousnesavezpas;Vousnesavezpas;;;;Autres;;;;Titularisation;Non;;Non;;non;;Non;;Oui;;;Non;;Moinsdepluie;Non;;Oui,jesaisqueçafaitmal;Depuisl'arrivee;C'estcommeçadepuis15ans;Aucun;Aucun;Non;;Iln'avaitpas;Vousnesavezpas;Poursuivrel'activiteagricole;"Jevaiscontinuer,maissansinvestirtropd'effortsoud'argent;j'aimeraisdemenagerdansuneautrecommunauterurale.";moyen;moyen;bon;mauvais;bon;bon;bon;C'estlamemechose;C'estlamemechose;Amelioree;C'estlamemechose;C'estlamemechose;C'estlamemechose;C'estlamemechose;Ilserenforcera;Ilserenforcera;Vousnesavezpas
M5Bonnechance(farine);Enseignementprimaireincomplet;Plusde30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Participer;Participer;Non;Participer;Non;Participer;Participer;Personnenetravailleendehorsdulotissement;"Plantation;Legumes;Fermeproductiveouarriere-cour";"Fruits(açaí,buriti,bacaba,piquia,etc.);Fruitsacoque(babaçu,andiroba,patauá,castanha-do-pará,muru-muru,etc.)";;1ou2foisparan;Jamais;1ou2foisparan;Utilisation;;Non;;;;Farine;Farine;Ventelorsd'unefoiremunicipale;Non;Jusqu'a0,5salaireminimum;Jusqu'a0,5salaireminimum;"Ravageurs,maladies,insectes;Ressourcesfinancieres;Autres";Manquedemachines;"Manquedemoyensdetransportadequats;Autres";Autres;Non;;;Reçud'achat;Non;;Non;;non;;Oui;2019;Oui;;;Non;;"Augmentationdelatemperature(pluschaude);Moinsdepluie";Non;;Oui,jesaisqueçafaitmal;Depuisl'arrivee;Augmentationaucoursdes5dernieresannees;Aucun;"Pertedeproduction;deteriorationdelaqualitedel'eau(iguarap?,puits);changementclimatique";Non;;Iln'avaitpas;Non;"Partiralarecherched'unemploienville;Alleral'universite";Jeveuxcontinuerarenforcerlesactivitesdulot;moyen;bon;mauvais;mauvais;bon;moyen;mauvais;Lasituationaempire;Amelioree;Lasituationaempire;C'estlamemechose;Lasituationaempire;Lasituationaempire;Lasituationaempire;Lasituationvaempirer;Lasituationvaempirer;Ilserenforcera
M5Bonnechance(farine);Terminerl'enseignementprimaire;Entre15et30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire/partenaire;Fils,fille";Non;Non;Non;Non;Non;Non;Participer;Personnenetravailleendehorsdulotissement;Plantation;Jenecollectionnepas;;1ou2foisparan;Jamais;Jamais;Utilisation;;Non;;;;Farine;Farine;Ventelorsd'unefoiremunicipale;Non;Jusqu'a0,5salaireminimum;Rien;Solfaible/degradation;;"Mauvaisetatdesroutes;Autres";Aucun;Non;;;Titredefinitif(INCRAouITERPA);Non;;Non;;non;;Oui;2016;Non;;;Non;;"Augmentationdelatemperature(pluschaude);Deplacementdelasaisondespluies";Oui;Igarape;Oui,jesaisqueçafaitmal;;Elles'estdeveloppeeaucoursdesdixdernieresannees;Aucun;Autres;Non;;Iln'avaitpas;Oui;"Partiralarecherched'unemploienville;Alleral'universite";Jeveuxcontinuerarenforcerlesactivitesdulot;moyen;bon;bon;bon;bon;mauvais;bon;C'estlamemechose;C'estlamemechose;Amelioree;Amelioree;C'estlamemechose;C'estlamemechose;C'estlamemechose;Vousnesavezpas;Lasituationvaempirer;Ilserenforcera
M5Bonnechance(farine);Enseignementprimaireincomplet;Entre15et30ans;Participeauxactivitesagricolesdelafamille;"Conjoint/partenaire;Fils,fille;Autrepersonnenonapparentee";Leadership;Non;Non;Participer;Non;Participer;Participer;Jusqu'aunsalaireminimum;"Plantation;fermeproductiveouarriere-cour";"Fruits(açaí,buriti,bacaba,piquia,etc.);noix(babaçu,andiroba,patauá,castanha-do-pará,muru-muru,etc.)";;1ou2foisparan;Jamais;1ou2foisparan;Utilisation;;Oui;Oui;Cumarú;1an;;;;Non;Jusqu'a0,5salaireminimum;Rien;"Solfaible/degradation;ravageurs,maladies,insectes;manqued'assistancetechnique;autres";Difficultedemecanisation;Autres;PronafPlusd'aliments;Non;;;Reçud'achat;Non;;Non;;non;;Oui;2018;Oui;;;Non;;Augmentationdelatemperature(pluschaud);Non;;Non;;;"Routemieuxentretenue;Autre";Aucun;Non;;Iln'avaitpas;Oui;"Partiralarecherched'unemploienville;Alleral'universite";Jeveuxcontinuerarenforcerlesactivitesdulot;bon;bon;mauvais;mauvais;bon;bon;mauvais;Amelioree;Amelioree;Lasituationaempire;Amelioree;Amelioree;C'estlamemechose;Amelioree;Lasituationvaempirer;Lasituationvaempirer;Ilnechangerapas
